song_id,song_name,song_duration,song_popularity,artist_id,album_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness,album_release_date,album_popularity,Year,artist_genres,artist_popularity
7uSLF2yhpjLlYBLtyPX3Lb,PLEBADA,221739,80,2oQX8QiMXOyuqbcZEFsZfm,61FGBfOI8At3VCHFjqhWR2,115.057,audio_features,-0.517,1,0.103,0.345,0.699,0.847,0.988,0.283,0.000942,2023-06-08,68,2023,"dembow, rap dominicano, reggaeton, trap latino, urbano latino",75
7KhJdiu4zbPlhlImRLIyDl,Prom Night,145899,71,1bhZt10yZVCJfp3HaNxJv8,3ft78ZmPZcpVxpgzHTqcNZ,149.251,audio_features,-9.918,1,0.169,0.0963,0.0512,0.813,0.608,0.355,8.56e-06,2020-04-01,58,2020,bedroom r&b,60
5GkeaIeCEfB0LOqk7sIVHQ,Tú,194266,75,0ZcwFNId7ySqDJyhXfKIav,6goSFfGUhQrxImb5hFvQOc,115.017,audio_features,-5.928,0,0.0269,0.166,0.888,0.767,0.701,0.62,0.0295,2020-02-24,64,2020,"huapango, norteno",58
5ubvP9oKmxLUVq506fgLhk,Stayin Alive,285373,76,1LZEQNv7sE11VDY3SdxQeN,4vAhQeeWkSjVn0p5GAaLBx,103.564,audio_features,-9.256,0,0.0343,0.147,0.953,0.702,0.773,0.0288,0.00871,2020-12-11,70,2020,"disco, mellow gold, soft rock",74
0kuP3lMxCikBd7nPBIdjv8,Heaven Sent,150000,76,4R1Ph1IPb4wG0XWzzOcvQa,6lL6OzU1EEqrCpxJ1R4zxo,94.503,audio_features,-8.928,0,0.0542,0.0932,0.222,0.379,0.795,0.281,0.00234,2020-10-23,64,2020,emoplugg,54
32GtaR8mm14DOmhWzG8Jik,Met the Devil in Oklahoma,236823,69,3EVsC9ZK7QMDuK4FPcZaEq,0WiOb4EttRiuPO0C9Ofoxh,131.96,audio_features,-4.153,1,0.0263,0.131,0.272,0.647,0.458,0.22,2.13e-05,2020-05-01,58,2020,"classic oklahoma country, oklahoma country, texas country",61
43SoxERu5UlXAgt4Es1VQU,Porch Light,184949,80,3EVsC9ZK7QMDuK4FPcZaEq,2t0vbfmG9x5kKI8MqaxQKA,142.034,audio_features,-8.264,1,0.0356,0.159,0.477,0.647,0.477,0.0585,0.0,2022-11-18,68,2022,"classic oklahoma country, oklahoma country, texas country",61
1AIt0r0YN6pdW9QHmECLvr,You Here Tonight,214875,69,3EVsC9ZK7QMDuK4FPcZaEq,1GHKYPEDaLITJ3M24lX6yb,120.014,audio_features,-8.404,1,0.0295,0.088,0.362,0.679,0.518,0.546,3.94e-05,2022-08-26,57,2022,"classic oklahoma country, oklahoma country, texas country",61
0FVuyC9RP5MACjp4lgU3qZ,I'm God,277710,75,5vSQUyT33qxr1xAX2Tkf3A,66eXLlqksAwNndmHaHWtCq,141.927,audio_features,-6.78,1,0.0336,0.102,0.089,0.529,0.641,0.0711,0.76,2020-04-24,63,2020,"cloud rap, experimental hip hop, instrumental hip hop, psychedelic hip hop, wonky",63
4XPXrcpyNr30Km6aPiflJy,God’s Menu,167922,77,2dIgFjalVxs4ThymZ67YCE,6DWLIzvmiLPAuDWYZqrLQo,157.052,audio_features,-3.618,1,0.0548,0.521,0.482,0.689,0.771,0.00776,0.0,2020-06-17,69,2020,"k-pop, k-pop boy group, pop",80
63irPUP3xB74fHdw1Aw9zR,MANIAC,182757,78,2dIgFjalVxs4ThymZ67YCE,0Gmf4pfe0POEQq2FgGAj2q,119.872,audio_features,-2.613,1,0.411,0.0697,0.709,0.581,0.8,0.154,0.0,2022-03-18,72,2022,"k-pop, k-pop boy group, pop",80
3gTQwwDNJ42CCLo3Sf4JDd,S-Class,195688,84,2dIgFjalVxs4ThymZ67YCE,3Pel3gWsPxVpZVrciU0Fm6,104.996,audio_features,-1.837,0,0.333,0.0715,0.672,0.886,0.781,0.0895,0.0,2023-06-02,79,2023,"k-pop, k-pop boy group, pop",80
4zneNpRMfRSdhsFTZbYZLN,Adueñarme,183762,70,5aHKxMwIrPVwy4m6FTOiXK,1gaP3AXTMB6E5svNhFP7tF,83.086,audio_features,-6.617,0,0.0322,0.105,0.6,0.719,0.522,0.309,0.0,2020-02-28,58,2020,"corrido, corridos tumbados, sad sierreno, sierreno",59
4h7qcXBtaOJnmrapxoWxGf,Isis (feat. Logic),236501,71,6C1ohJrd5VydigQtaGy5Wa,5qkWpkGMULLVnSHb3Sej4X,120.004,audio_features,-3.931,1,0.167,0.262,0.758,0.884,0.936,0.206,0.0,2020-03-27,66,2020,"boston hip hop, hip hop, pop rap, rap",67
27cw0tNJKQQW2CJMGcCfZb,I Deserve to Bleed,104022,71,1EbbJiG9LzlH2i7fCjhkvv,4ckUf8kp5DxcJRRsy0yjXm,119.991,audio_features,-11.507,1,0.0682,0.16,0.595,0.761,0.276,0.918,0.0,2020-12-27,59,2020,"pixel, pov: indie",51
2bFGGsScXp2Tu10jKMCKO6,Figure You Out,163436,73,6NnBBumbcMYsaPTHFhPtXD,0fsUPGZdjtXb5F7KJ4FSzk,94.912,audio_features,-8.141,0,0.0354,0.177,0.537,0.631,0.491,0.508,3.18e-05,2020-05-22,61,2020,"dark r&b, la pop, singer-songwriter pop",57
3HsFSrIsbO54TFDfG66pZm,By the Sword,125812,73,26JloX1vHxGGrGUVeMItFJ,3kdQLkOoQY2TtZflmtlyRa,160.035,audio_features,-7.813,1,0.0512,0.0866,0.781,0.685,0.76,0.0199,0.151,2020-07-15,60,2020,sad rap,64
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),166028,80,6DgP9otnZw5z6daOntINxp,5glfCPECXSHzidU6exW8wO,122.953,audio_features,-3.158,1,0.0662,0.0489,0.905,0.734,0.874,0.168,1.14e-05,2020-07-03,68,2020,"dance pop, pop dance, uk dance",71
6y4GYuZszeXNOXuBFsJlos,Kaikai Kitan,221426,77,58oPVy7oihAEXE0Ott6JOf,6BZjN6j79mjz7PJfGmvCR1,92.502,audio_features,-3.515,0,0.09,0.119,0.606,0.584,0.911,0.0119,0.0,2020-12-23,66,2020,"anime, anime rock",66
6FfLg6FFqhCsrFOaHIGkg0,Honeypie,135581,76,25pd339V2rRJo84USlcSRP,7KHTE99FaDr8r7V8BZG7WN,115.035,audio_features,-4.361,0,0.0916,0.138,0.935,0.74,0.688,0.061,0.0,2020-10-27,65,2020,"bedroom pop, pov: indie",59
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,147800,73,1XLWox9w1Yvbodui0SRhUQ,4NPX54YtocHqTOq6yXDEFM,130.022,audio_features,-9.966,0,0.0622,0.0996,0.629,0.728,0.431,0.749,0.0,2020-04-21,61,2020,melodic rap,56
3IJYUaN3tx04S4TYyZHKoP,Party Girl,147800,71,1XLWox9w1Yvbodui0SRhUQ,6OrpY5LSOnkC8xbI5qOTvw,130.09,audio_features,-9.864,0,0.0609,0.0988,0.615,0.73,0.439,0.747,0.0,2020-07-15,59,2020,melodic rap,56
7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE!,105176,71,7yntSJ6uojO3z6GFUVwhAW,1wrJvDOGOMQKn2v0iRiSJT,84.98,audio_features,-7.443,1,0.115,0.103,0.386,0.614,0.937,0.00161,0.00136,2020-09-25,59,2020,pov: indie,65
2BaBwcllqDMkoD9184xOxP,Recuerda,150413,71,44mEtidu0VdRkIqO4IbkNa,1JWDyNqyEL0FQBaM1jc6KO,181.204,audio_features,-11.805,0,0.035,0.118,0.435,0.434,0.207,0.877,8.01e-05,2020-07-03,64,2020,"corrido, corridos tumbados, musica mexicana, norteno, sad sierreno, sierreno",67
6aHoPULNO7pSL2ZfUY0bU8,Knock Knock,139728,71,2SJhf6rTOU53g8yBdAjPby,0VqPgJ14lyu0JlERRgqgUw,125.935,audio_features,-6.032,0,0.0657,0.346,0.683,0.669,0.629,0.0485,0.0,2020-01-10,60,2020,"glitchcore, plugg, rage rap",59
17zEBtrjKKa2hwk9CxWIkX,MARCELINE,155054,72,20kAERGCnqfyGydzop8bfg,0NBvXFLdqzROOO4O5KhhNf,123.941,audio_features,-2.495,0,0.159,0.121,0.598,0.746,0.806,0.151,7.39e-05,2020-12-15,60,2020,aesthetic rap,53
7K9Z3yFNNLv5kwTjQYGjnu,#BrooklynBloodPop!,145610,75,08ZqXO40nMrhBoGma4kls2,68i0gDIA5T5YVUIxj9QdsU,132.012,audio_features,-3.788,0,0.117,0.366,0.509,0.691,0.814,0.0164,0.0,2020-07-27,62,2020,"glitchcore, sped up",54
6hRvewF5MRAsqqxnNs3z2b,SUICIDE YEAR,91820,76,6agBXAcUugzO8DQTChZZrx,6y0bYi0XTNsGQzbKMYNxg1,128.195,audio_features,-5.782,0,0.043,0.115,0.401,0.788,0.871,0.172,0.00164,2020-12-16,64,2020,drift phonk,55
2BMffjr4KyshdbZz7UAC6w,Zodiac Killer,124390,69,0TzMK687XQf4EwLFYvpDLz,1uHp5do2CmdpKXSDc1AlUs,125.041,audio_features,-14.94,1,0.352,0.158,0.608,0.876,0.267,0.52,0.0,2020-07-24,56,2020,"aesthetic rap, meme rap",51
7wtU7N6R49UAbzQcLjRy5q,if god didnt want us to snort worms he wouldn't have made them cylindrical!,58363,72,55VDe291360aWSrwt1U96m,4yyeXDBiKoy8nsBnFBtyIP,123.549,audio_features,-10.624,0,0.0299,0.116,0.349,0.703,0.743,0.0694,0.639,2020-03-05,61,2020,"chill breakcore, hyperpop, plunderphonics",52
60RFlt48hm0l4Fu0JoccOl,More Hearts Than Mine,214786,68,0jPnVIasXzBYjrlpO5irii,6qon3hv0lhwK8o57PvVWZl,78.516,audio_features,-7.387,1,0.029,0.105,0.361,0.375,0.428,0.109,0.0,2020-03-27,59,2020,"contemporary country, country pop",55
5jjZikDrEd0by1o7V3fO4y,overwhelmed,159293,71,64EHXDoln95lnccszdPum0,7E7HRywUyuqW5qH793yPbP,87.019,audio_features,-11.127,0,0.305,0.15,0.456,0.804,0.323,0.308,0.0,2020-06-26,59,2020,"alt z, indie electropop, modern alternative pop",57
1dIWPXMX4kRHj6Dt2DStUQ,Chosen (feat. Ty Dolla $ign),161684,75,4qXC0i02bSFstECuXP2ZpL,7AwrgenNcTAJlJF3pKL0Qr,93.421,audio_features,-5.16,1,0.287,0.0809,0.605,0.571,0.767,0.336,0.0,2020-12-04,65,2020,"pop rap, westcoast flow",67
4DPYOF6Tvptit1xDUbOo8o,The Law of Recognition,129142,69,2JdZlNYqYJ8xY0a5nFlXdO,6ZvIedykZIKjNhYoPxozOB,111.984,audio_features,-11.965,0,0.259,0.143,0.134,0.888,0.248,0.288,0.0441,2020-04-12,57,2020,aesthetic rap,53
5srKMwXoeyrRnyTnNbpgIW,People I Don't Like,142765,70,1294QqYm1VuxxjRiL9M0h9,56c9o6LVrsm995xmDpAZrA,90.036,audio_features,-6.562,0,0.295,0.302,0.551,0.747,0.573,0.268,0.0,2020-07-17,58,2020,"alt z, modern indie pop",58
4W8sUeokQKfHt1uTXp0Jq0,Broken,200672,70,5uLkZ7FWMTBUg1corQqdkR,2gMpqoJglKD1UJZot6YRZt,134.0,audio_features,-2.052,1,0.0412,0.109,0.146,0.83,0.583,0.0563,0.0005,2020-04-17,58,2020,"cloud rap, emo rap",55
50Td3qilgs8BLtv8mHyT1t,Control,230880,79,03d2mJXSMtuPI0nIvLnhoS,4w177LbRYa3z07NifGptFp,113.82,audio_features,-4.95,1,0.0314,0.149,0.0678,0.599,0.465,0.643,1.57e-06,2020-03-13,67,2020,german pop,63
7dJN4NWQuqCjWwIT3UwOps,Useless,183693,68,5FxD8fkQZ6KcsSYupDVoSO,7HlxxaJOHK0ArY4Ae4Qfc7,89.895,audio_features,-7.609,1,0.0414,0.0827,0.545,0.612,0.565,0.585,0.00174,2020-10-16,63,2020,"bedroom pop, bedroom soul",67
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),216680,80,5FxD8fkQZ6KcsSYupDVoSO,5z7TD11Qh81Gbf52hd5zAv,82.029,audio_features,-10.395,1,0.0424,0.107,0.31,0.697,0.336,0.598,0.00528,2022-04-08,71,2022,"bedroom pop, bedroom soul",67
5suRrn5N4HNeRXOpBTdmZt,Promises (feat. Joe L Barnes),646239,70,58r1rB5t3VF5X6yXGPequV,5S36YlqZz1FP7PYCgZG5pq,114.669,audio_features,-11.699,1,0.0372,0.0943,0.233,0.362,0.421,0.281,6.2e-05,2020-04-17,61,2020,"sda a cappella, worship",69
16UFXi7IGVGG1mUSBMHfh2,Firm Foundation (He Won't),524757,71,58r1rB5t3VF5X6yXGPequV,0CbOOeE8abk2so7RnDF6ao,85.777,audio_features,-7.824,1,0.0424,0.0704,0.261,0.172,0.559,0.324,0.0,2022-01-03,58,2022,"sda a cappella, worship",69
7aHzBx4XwGc0e1d7sKd5Md,When I Pull Up,146666,67,7Db8AKNMsmpj2CN9H8lVxH,7LfEgScSBQT6MD7ugKB6oa,179.91,audio_features,-5.942,1,0.0803,0.161,0.565,0.584,0.696,0.0265,0.0365,2020-10-23,55,2020,"modern country pop, redneck",50
5UAN29M5pGWHmD0MkzxOIM,Brahms Lullaby,106084,75,5AUPJRWkYNsxRWihENePtH,3uPRIr3zWC1RuizWLgTMuC,62.787,audio_features,-19.088,1,0.0605,0.12,0.654,0.817,0.0376,0.995,0.937,2020-06-19,77,2020,lullaby,67
7qWvY6pXosRyh86pGKhXr5,No Eres La Oficial,200449,72,3sc9qeCcbKwYiiBspwVUzU,7AjLQs5QZBduKDXxb8lYwh,126.919,audio_features,-6.677,0,0.0471,0.109,0.714,0.595,0.728,0.345,1.14e-05,2020-07-31,59,2020,"corrido, corridos tumbados, sad sierreno, sierreno",50
04F42oEuKrRComYJfJuyVR,Backyard Boy,129240,71,3V0ZQW0dNuVaFtbVYgSI24,4BXCJA3xYjgSk16CqK1Zrz,138.015,audio_features,-7.246,1,0.163,0.0738,0.454,0.817,0.635,0.323,0.0,2020-10-02,59,2020,"alt z, modern indie pop",58
7gVwgc8b3XnO87TpmXXFA5,Diva (feat. Lil Tecca),172004,70,2tIP7SsRs7vjIcLrU85W8J,6baGSG5U130x5ttGIIRIwR,144.902,audio_features,-6.141,0,0.0606,0.0946,0.457,0.686,0.703,0.00728,0.0,2020-01-31,58,2020,australian hip hop,79
1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,164781,77,2tIP7SsRs7vjIcLrU85W8J,5x23D06mbAdtkU9N9JrZyf,80.565,audio_features,-4.658,1,0.0768,0.0884,0.203,0.376,0.657,0.0858,0.0,2022-04-22,64,2022,australian hip hop,79
0rKWJnmo6Q0ovoPOLoLm0t,TOO MUCH,203894,91,2tIP7SsRs7vjIcLrU85W8J,7gCggwpSuqUmVzWniLdpKR,94.985,audio_features,-5.979,0,0.172,0.146,0.465,0.758,0.703,0.252,0.0,2023-10-19,80,2023,australian hip hop,79
3CJrKExvAP6RCtUR8Cf99P,BLEED,171566,80,2tIP7SsRs7vjIcLrU85W8J,783jliO1kkc5vXTrxHqNKk,174.8,audio_features,-7.063,0,0.0259,0.129,0.594,0.561,0.418,0.617,0.0,2023-11-03,68,2023,australian hip hop,79
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,132630,91,5y8tKLUfMvliMe8IKamR32,4B3FsNFguOEJ4TWEsct83B,132.052,audio_features,-10.613,1,0.0299,0.322,0.216,0.571,0.544,0.453,0.00805,2022-07-20,78,2022,"bedroom pop, bedroom r&b",75
5LrN7yUQAzvthd4QujgPFr,Here With Me,242484,90,5y8tKLUfMvliMe8IKamR32,3rrrTOHiXGzuW4FP7t0O1A,132.025,audio_features,-9.283,1,0.0258,0.123,0.299,0.571,0.458,0.544,9.27e-05,2023-05-26,81,2023,"bedroom pop, bedroom r&b",75
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),239317,91,46pWGuE3dSwY3bMMXGBvVS,2b2GHWESCWEuHiCZ2Skedp,106.999,audio_features,-5.206,1,0.0381,0.114,0.802,0.801,0.806,0.382,0.000669,2022-08-25,78,2022,"afrobeats, nigerian pop",76
2L9N0zZnd37dwF0clgxMGI,ceilings,182887,87,1GmsPCcpKgF9OhlNXjOsbS,68L5xVV9wydotfDXEik7eD,148.005,audio_features,-11.762,1,0.0292,0.215,0.261,0.516,0.322,0.473,0.00194,2022-04-08,77,2022,"alt z, boston folk, indie pop, singer-songwriter pop",70
6IyoLWzljeR3ldQo4KWHT6,Out thë way,150241,84,3qiHUAX7zY4Qnjx8TNUzVx,6Xo2PDEoQKzCndIbks2kvu,128.07,audio_features,-7.41,0,0.242,0.275,0.798,0.767,0.628,0.21,8.79e-06,2022-09-09,79,2022,"pluggnb, rage rap",81
1a019wP7IdYLexwbmfZPm3,Flawlëss (feat. Lil Uzi Vert),176124,81,3qiHUAX7zY4Qnjx8TNUzVx,6Xo2PDEoQKzCndIbks2kvu,131.001,audio_features,-5.997,1,0.332,0.147,0.109,0.474,0.805,0.0715,0.0,2022-09-09,79,2022,"pluggnb, rage rap",81
0oO1AbL92F6329z13C2qQH,Talk,174857,78,3qiHUAX7zY4Qnjx8TNUzVx,6Xo2PDEoQKzCndIbks2kvu,139.939,audio_features,-4.716,0,0.205,0.647,0.252,0.698,0.763,0.0873,0.0,2022-09-09,79,2022,"pluggnb, rage rap",81
37nYSBS0MfRCm913QwCCYo,On tha linë,154786,78,3qiHUAX7zY4Qnjx8TNUzVx,0d1BFY8z15vye3KjtLvF3u,149.106,audio_features,-8.991,0,0.193,0.111,0.119,0.771,0.594,0.00482,6.88e-06,2022-02-18,74,2022,"pluggnb, rage rap",81
3wn8nOygkHLUQ9dlXM1rKW,Poppin,167186,75,3qiHUAX7zY4Qnjx8TNUzVx,0d1BFY8z15vye3KjtLvF3u,74.521,audio_features,-7.441,1,0.123,0.198,0.259,0.705,0.613,0.262,6.97e-06,2022-02-18,74,2022,"pluggnb, rage rap",81
0Pq8CSHDXInMK8atOkWSAv,Rackz got më (feat. Gunna),181440,71,3qiHUAX7zY4Qnjx8TNUzVx,0d1BFY8z15vye3KjtLvF3u,142.943,audio_features,-6.959,0,0.1,0.144,0.216,0.788,0.603,0.00439,0.000232,2022-02-18,74,2022,"pluggnb, rage rap",81
2aCj4aX6TXFFUn5zTFRH4w,Big tonka (feat. Lil Uzi Vert),207760,71,3qiHUAX7zY4Qnjx8TNUzVx,0345WPzPBSeISh2IpIQWxT,130.082,audio_features,-7.081,0,0.124,0.122,0.208,0.667,0.67,0.00652,0.0,2022-04-01,68,2022,"pluggnb, rage rap",81
61eJ7HqXGyHfmHIqJApX7v,Already Rich,145528,79,3qiHUAX7zY4Qnjx8TNUzVx,6K1GUtpgDr2wYCnKf1JOed,135.748,audio_features,-7.653,1,0.111,0.125,0.224,0.767,0.798,0.00201,0.00372,2023-05-03,68,2023,"pluggnb, rage rap",81
2beD5W9IkefQ04IO39XF7w,My wrist (with Young Thug),190133,78,3qiHUAX7zY4Qnjx8TNUzVx,05zSfoTPUX9IFb4AYbBaBz,137.019,audio_features,-7.159,1,0.0927,0.256,0.291,0.784,0.616,0.0042,0.00592,2023-05-26,67,2023,"pluggnb, rage rap",81
00zk0uua6s2ifh0Nc3ppfW,Nun id change,211253,81,3qiHUAX7zY4Qnjx8TNUzVx,25Uddgldy3slnChqKqHsIM,100.003,audio_features,-12.132,1,0.107,0.122,0.148,0.774,0.577,0.037,0.627,2023-02-24,76,2023,"pluggnb, rage rap",81
11B7WTuoInwUvuP1BnnGWW,bigger thën everything,218264,77,3qiHUAX7zY4Qnjx8TNUzVx,5bVIz2j5nOioetMjM0T4F9,149.947,audio_features,-6.143,0,0.0589,0.194,0.177,0.684,0.63,0.0171,0.000927,2023-08-10,65,2023,"pluggnb, rage rap",81
6DHPLbudo5JXNdUlG7zDcC,Please Don't Go,181498,80,46lEQmDJLJeyltECJYJv1Y,4K2htiCgz7DrhLOWepp3ru,85.455,audio_features,-7.487,0,0.05,0.0845,0.452,0.683,0.554,0.379,0.00011,2022-07-15,67,2022,"modern country pop, oklahoma country",61
4xumDfmt5GgWAskJdfc0T3,Losing Sleep,208536,70,46lEQmDJLJeyltECJYJv1Y,0Kz5Gl8KgN8Kbc5Ls20WMf,80.898,audio_features,-6.485,0,0.041,0.158,0.272,0.699,0.513,0.423,0.0,2022-02-11,58,2022,"modern country pop, oklahoma country",61
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,176440,90,5XKFrudbV4IiuE5WuTPRmT,7ARtQpvnPN2ucbmVHngLOs,101.19,audio_features,-5.339,1,0.0286,0.202,0.342,0.551,0.55,0.777,0.0,2022-04-22,78,2022,gen z singer-songwriter,73
6VhuP99TE6gYNQRJIlAWFD,Until I Found You,176666,81,5XKFrudbV4IiuE5WuTPRmT,6BUPtXbb2tspYnkVdg5Ef7,202.466,audio_features,-6.097,1,0.0388,0.189,0.191,0.346,0.5,0.757,0.0,2022-08-19,71,2022,gen z singer-songwriter,73
4xF4ZBGPZKxECeDFrqSAG4,snowfall,124065,88,0dgJbQ0bKPyUXco8hEXN7X,4NRsGHlWBTl4rdLcq8CKcH,95.014,audio_features,-26.813,1,0.0269,0.439,0.0841,0.466,0.0918,0.929,0.803,2022-01-14,76,2022,hardwave,72
4VkEkljlOC5cMbRMhREO5E,snowfall (Slowed + Reverb),150660,77,0dgJbQ0bKPyUXco8hEXN7X,3odz9MUzucRfbCCH8hxqCK,77.982,audio_features,-29.745,1,0.0313,0.229,0.101,0.397,0.0521,0.932,0.874,2022-04-01,65,2022,hardwave,72
5odlY52u43F5BjByhxg7wg,golden hour,209259,86,164Uj4eKjl6zTBKfJLFKKK,69AaAkdktFGnk9POmHENkT,94.467,audio_features,-4.801,1,0.0322,0.25,0.153,0.515,0.593,0.653,0.162,2022-09-23,79,2022,"modern indie pop, pov: indie, singer-songwriter pop",75
2PWTZV5znjLtZC5T1EVJvL,this is what falling in love feels like,120308,82,164Uj4eKjl6zTBKfJLFKKK,69AaAkdktFGnk9POmHENkT,128.934,audio_features,-5.53,1,0.0544,0.0837,0.332,0.422,0.44,0.617,0.0,2022-09-23,79,2022,"modern indie pop, pov: indie, singer-songwriter pop",75
4RxdAzEmkPXTiIU6ULLoXh,this is what heartbreak feels like,157636,73,164Uj4eKjl6zTBKfJLFKKK,69AaAkdktFGnk9POmHENkT,109.991,audio_features,-4.603,1,0.0672,0.11,0.538,0.707,0.474,0.578,0.0,2022-09-23,79,2022,"modern indie pop, pov: indie, singer-songwriter pop",75
4yNk9iz9WVJikRFle3XEvn,golden hour,209259,84,164Uj4eKjl6zTBKfJLFKKK,2uiQo0DIcriQKVm5ivXuDO,94.467,audio_features,-4.801,1,0.0322,0.25,0.153,0.515,0.593,0.653,0.162,2022-10-03,72,2022,"modern indie pop, pov: indie, singer-songwriter pop",75
2YOGCTiPJWMhZRdeadFj8G,this is what autumn feels like,219909,78,164Uj4eKjl6zTBKfJLFKKK,7J1igBIEs797Vk07u18VdI,79.445,audio_features,-7.42,1,0.0364,0.167,0.164,0.238,0.441,0.912,0.433,2023-09-12,67,2023,"modern indie pop, pov: indie, singer-songwriter pop",75
4KGGeE7RJsgLNZmnxGFlOj,Falling Behind,173640,83,7gW0r5CkdEUMm42w9XpyZO,0Ydm84ftyiWRGOIFkdl30L,165.888,audio_features,-12.986,1,0.0915,0.109,0.55,0.449,0.353,0.942,0.0786,2022-08-26,77,2022,gen z singer-songwriter,77
6cx5CvFhqN19efStehJqoW,Valentine,168906,80,7gW0r5CkdEUMm42w9XpyZO,0Ydm84ftyiWRGOIFkdl30L,82.51,audio_features,-13.065,1,0.0452,0.107,0.224,0.472,0.204,0.917,0.0,2022-08-26,77,2022,gen z singer-songwriter,77
1Ukxccao1BlWrPhYkcXbwZ,From The Start,169573,84,7gW0r5CkdEUMm42w9XpyZO,1BOZNMzXTIkz8nUfGCxfpe,81.89,audio_features,-7.413,1,0.08,0.11,0.743,0.664,0.405,0.877,0.000765,2023-05-11,72,2023,gen z singer-songwriter,77
43iIQbw5hx986dUEZbr3eN,From The Start,169573,80,7gW0r5CkdEUMm42w9XpyZO,1rpCHilZQkw84A3Y9czvMO,81.89,audio_features,-7.413,1,0.08,0.11,0.743,0.664,0.405,0.877,0.000765,2023-09-08,80,2023,gen z singer-songwriter,77
08PdFBcXzpkn1cWNgmKqhn,Promise,234266,79,7gW0r5CkdEUMm42w9XpyZO,1rpCHilZQkw84A3Y9czvMO,76.244,audio_features,-16.55,1,0.0344,0.0565,0.0903,0.263,0.112,0.935,8.5e-05,2023-09-08,80,2023,gen z singer-songwriter,77
17js0w8GTkTUFGFM6PYvBd,Igualito a Mi Apá,166821,84,0ys2OFYzWYB5hRDLCsBqxt,7idxAlo8GuUKWV7RhOlptp,144.908,audio_features,-3.272,0,0.0854,0.0564,0.795,0.758,0.812,0.188,0.0,2022-12-30,80,2022,"corrido, corridos tumbados, sad sierreno, sierreno",85
0UbesRsX2TtiCeamOIVEkp,Ch y la Pizza,136913,83,0ys2OFYzWYB5hRDLCsBqxt,7idxAlo8GuUKWV7RhOlptp,148.746,audio_features,-2.722,1,0.117,0.139,0.845,0.628,0.668,0.329,0.0,2022-12-30,80,2022,"corrido, corridos tumbados, sad sierreno, sierreno",85
0MHFbqdlWzAkgO8p7pkfMb,Mi Terre CLN,172056,79,0ys2OFYzWYB5hRDLCsBqxt,7idxAlo8GuUKWV7RhOlptp,159.01,audio_features,-3.643,1,0.215,0.0814,0.858,0.723,0.697,0.161,0.0,2022-12-30,80,2022,"corrido, corridos tumbados, sad sierreno, sierreno",85
2VmeNiaRsq0Z2gcMcQvHb8,Modo Maldito,134624,77,0ys2OFYzWYB5hRDLCsBqxt,7idxAlo8GuUKWV7RhOlptp,87.502,audio_features,-4.181,0,0.201,0.127,0.725,0.763,0.767,0.4,0.0,2022-12-30,80,2022,"corrido, corridos tumbados, sad sierreno, sierreno",85
0IKeDy5bT9G0bA7ZixRT4A,Bebe Dame,271861,82,0ys2OFYzWYB5hRDLCsBqxt,7JH7pr10sJV9caUhk3ORyK,157.643,audio_features,-4.629,1,0.0458,0.0716,0.756,0.529,0.602,0.299,0.0,2022-12-28,75,2022,"corrido, corridos tumbados, sad sierreno, sierreno",85
3XfUFGzbr0LmwFVoLXd9cO,Billete Grande (En Vivo),163940,79,0ys2OFYzWYB5hRDLCsBqxt,3qYGLHQB2krhFp27Hm62Ip,100.994,audio_features,-5.912,0,0.0828,0.377,0.56,0.751,0.601,0.533,0.0,2022-08-02,66,2022,"corrido, corridos tumbados, sad sierreno, sierreno",85
0mzsLrUNazBaRfYZfjmpSV,Bebe Dame,271861,79,0ys2OFYzWYB5hRDLCsBqxt,6PdUbuaqXLdQKPGFLhLpRC,157.437,audio_features,-4.631,1,0.0458,0.0715,0.753,0.537,0.602,0.296,0.0,2022-12-16,67,2022,"corrido, corridos tumbados, sad sierreno, sierreno",85
1O0IFR3MYqgQbziKTCf0X4,911 - En Vivo,175423,79,0ys2OFYzWYB5hRDLCsBqxt,5C481uIDXJ2Ddkqtq8A28H,127.902,audio_features,-5.472,1,0.0673,0.136,0.642,0.641,0.517,0.528,0.0,2022-11-30,67,2022,"corrido, corridos tumbados, sad sierreno, sierreno",85
1ySH55O0zbQBR77q8wQEyn,Ch y la Pizza,136913,78,0ys2OFYzWYB5hRDLCsBqxt,6VaUzblJhXxcLimTzdImEa,148.666,audio_features,-4.495,1,0.125,0.141,0.848,0.661,0.6,0.401,0.0,2022-12-01,66,2022,"corrido, corridos tumbados, sad sierreno, sierreno",85
