song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness,year
4KQG6sx2qcwCAkEphU8sUk,136.318,audio_features,-13.108,1,0.0345,0.105,0.533,0.58,0.212,0.877,2.26e-05,2011
2xRGPubKBTHX6iyrpQvtCy,123.801,audio_features,-7.405,0,0.0429,0.174,0.411,0.58,0.66,0.0166,0.0,2011
29aSfWddeZJCfnrcMb20sy,139.985,audio_features,-4.914,1,0.0291,0.0758,0.445,0.558,0.673,0.015,0.000655,2011
00V8KJuZ0a089fa25Lc9t7,89.991,audio_features,-4.147,1,0.0317,0.0487,0.877,0.584,0.792,0.0135,0.0,2011
2OaTBDbysLmnVG1ZcA3OgC,159.97,audio_features,-5.169,0,0.252,0.33,0.808,0.681,0.813,0.00523,0.016,2011
0n3sHHfdOq6Awix3JPe3xl,124.061,audio_features,-4.736,1,0.0706,0.367,0.682,0.545,0.927,0.0128,2.33e-06,2011
3eYnKe0LhQA1B5HEkQaRTP,103.477,audio_features,-9.542,0,0.0289,0.102,0.169,0.533,0.436,0.45,0.0,2011
5AxF1sEQrbTWtyQUoXVlF3,66.495,audio_features,-12.998,1,0.0301,0.278,0.548,0.539,0.27,0.916,0.00048,2011
6mVD1SfTvlFAPVi7txFL5H,105.014,audio_features,-5.294,1,0.0659,0.0601,0.874,0.695,0.817,0.0132,0.097,2011
3C4JNyv2NAT72xm0cDKl0v,112.378,audio_features,-38.855,0,0.0343,0.171,0.134,0.323,0.0114,0.893,0.652,2011
4LrHrb9fZ39fQsMyUdrQXO,127.999,audio_features,-5.086,1,0.0326,0.429,0.338,0.608,0.848,0.000622,3.93e-06,2011
0sgnJ5LFjEy2IuQ99NEZ1C,132.226,audio_features,-5.829,1,0.0406,0.118,0.383,0.655,0.547,0.177,3.78e-05,2011
4Zf961QkP6Q6k7WFNMrWO8,135.391,audio_features,-5.082,1,0.0419,0.361,0.281,0.368,0.919,0.000507,0.0823,2011
4B3RmT3cGvh8By3WY9pbIx,103.82,audio_features,-3.325,1,0.0276,0.128,0.188,0.573,0.581,0.148,0.0,2011
4BFudy2Zbryi9a1KFad66B,153.85,audio_features,-12.729,1,0.0288,0.104,0.203,0.285,0.186,0.756,6.71e-05,2011
2m17BTWlZq0wtS9cpJsCfM,126.235,audio_features,-5.716,1,0.0487,0.37,0.561,0.506,0.7,0.00998,0.000124,2011
66WPXyhXqMlkM1kZhyEXWK,125.998,audio_features,-5.696,1,0.03,0.0791,0.672,0.495,0.793,0.000942,8.29e-06,2011
6dFcL5hsy8dy0RCFx7f5FD,129.983,audio_features,-2.322,1,0.0395,0.233,0.73,0.663,0.956,0.0614,0.0,2011
1JTZqN0snbMSNtp59zveTs,82.466,audio_features,-3.409,1,0.304,0.74,0.541,0.703,0.776,0.0108,0.0,2011
19Js5ypV6JKn4DMExHQbGc,119.989,audio_features,-3.636,1,0.0752,0.0907,0.813,0.728,0.801,0.00349,0.000195,2011
6VuztO5yaKP4VjqSkZxpan,176.026,audio_features,-4.313,1,0.0393,0.318,0.575,0.361,0.871,0.0119,0.0,2011
7IcKs2XXHnQBtBJtzEyqqS,105.811,audio_features,-11.412,1,0.0295,0.113,0.181,0.414,0.394,0.52,0.0248,2011
5etssK2rpk4SnHWWD1Q6xn,147.883,audio_features,-6.761,1,0.0289,0.15,0.514,0.648,0.727,0.157,6.11e-06,2011
4mVzCmTZeBOkvSQsuvFQWh,103.686,audio_features,-5.677,1,0.165,0.125,0.395,0.326,0.886,0.0132,0.0,2011
23uNiVgsIgoHC7eLet3kCI,112.011,audio_features,-16.412,1,0.0434,0.0995,0.0384,0.485,0.472,0.872,0.905,2011
0Pd4lsvSDPkcNCxbcz0UeV,122.991,audio_features,-8.327,1,0.0819,0.149,0.491,0.752,0.85,0.025,0.000131,2011
6cFYC7K3HqdnDzQyiHY9ce,96.015,audio_features,-5.639,1,0.0909,0.0913,0.394,0.708,0.749,0.0147,0.0,2011
4EfN6bixdOOgoLYR5C4cWo,80.014,audio_features,-6.498,1,0.0529,0.355,0.329,0.702,0.826,0.32,0.000227,2011
0PgNhIg5n0UAOBVn43b8b6,106.254,audio_features,-4.523,0,0.029,0.258,0.576,0.683,0.734,0.00112,0.0139,2011
5m9uiFH9sK5wxRZdfN62n9,167.045,audio_features,-4.455,0,0.0622,0.121,0.348,0.39,0.958,5.67e-05,0.0437,2011
4bCOAuhvjsxbVBM5MM8oik,187.961,audio_features,-3.541,0,0.0489,0.0404,0.88,0.446,0.9,0.000102,1.89e-05,2011
7udsBKuqnJ5csWTAkR0vEI,193.397,audio_features,-7.303,0,0.422,0.64,0.217,0.386,0.488,0.00171,0.0,2011
51CruNPLETPjo5BV5k2MYt,149.991,audio_features,-4.014,1,0.0368,0.1,0.705,0.593,0.557,0.52,1.07e-06,2011
4ABua0yuWcpTotImEEJTaw,140.781,audio_features,-4.2,1,0.0327,0.225,0.288,0.485,0.726,0.0603,1.75e-05,2011
4HXOBjwv2RnLpGG4xWOO6N,85.014,audio_features,-6.221,0,0.0347,0.287,0.237,0.42,0.69,0.00385,0.015,2011
2BwQ9RVjAjLpTM8D7SPlsZ,170.991,audio_features,-2.912,0,0.124,0.221,0.713,0.306,0.892,0.397,0.0,2011
3rM10JnYLTVRFBqzMe9Q6Q,154.534,audio_features,-6.847,1,0.0368,0.133,0.611,0.497,0.744,0.15,2.59e-05,2011
0UQDSP8cz6WmLJckO5jqUQ,144.057,audio_features,-2.408,1,0.164,0.705,0.589,0.745,0.753,0.223,0.0,2011
4vqmSmLC0dbw1UF7mmUDZe,84.585,audio_features,-3.395,0,0.106,0.0599,0.527,0.368,0.871,0.0346,0.0,2011
2yWtLaPCOUDyi7f1lOXCn5,151.988,audio_features,-2.545,1,0.0413,0.0873,0.598,0.475,0.936,0.0418,0.0,2011
1DnSNqCQM3LUxqFuXt184Q,68.764,audio_features,-11.395,1,0.0321,0.121,0.195,0.275,0.276,0.602,0.00167,2011
4B3RbRUP0fl2KxaBWVUfo9,78.558,audio_features,-30.543,1,0.0369,0.091,0.0378,0.118,0.0224,0.988,0.927,2011
15WOWZpw9YnE4RQQnXHQqW,79.799,audio_features,-7.495,0,0.191,0.127,0.468,0.671,0.618,0.69,0.00815,2011
09jPXOz0LS0kpqmkQRaFPO,108.043,audio_features,-3.587,0,0.0707,0.0333,0.596,0.336,0.951,0.000123,0.00108,2011
5u0YB9bpmgEPS2bPhwfRFV,145.319,audio_features,-7.244,1,0.0634,0.103,0.252,0.463,0.755,0.11,4.89e-06,2011
5fgb3Md1xjt3mxeBqguiIA,128.009,audio_features,-5.841,1,0.0308,0.122,0.437,0.597,0.848,0.0372,2.33e-05,2011
3o3K5bwHFP36MqOLa0WSw3,81.0,audio_features,-8.415,1,0.274,0.153,0.39,0.632,0.634,0.0302,0.0,2011
3WLLJzllBEgPiSA0qd3BN3,128.103,audio_features,-3.0,1,0.0511,0.0983,0.69,0.669,0.667,0.00769,0.0,2011
0jrz4ZQKCsC6h2vzqgHiEp,101.007,audio_features,-7.453,1,0.0376,0.124,0.154,0.771,0.621,0.0297,0.0,2011
0R97k5AJy1udJI6mGV82FJ,92.912,audio_features,-3.837,1,0.294,0.23,0.582,0.642,0.861,0.0318,0.0,2011
57mKcbEq7nMqtJ4gqJvWcp,83.999,audio_features,-4.088,1,0.0444,0.236,0.466,0.694,0.671,0.0371,3.14e-05,2011
1LomM3L6atrf79ZL7nHDp4,128.015,audio_features,-5.19,1,0.341,0.361,0.543,0.685,0.944,0.134,0.0,2011
7kGb8gY1YY7bfJrlj682nX,133.01,audio_features,-4.361,0,0.046,0.108,0.591,0.585,0.782,0.0252,0.0,2011
3RH9idbxUAMcUldet2ormp,99.887,audio_features,-8.577,1,0.03,0.328,0.372,0.621,0.512,0.518,0.0,2011
2Ob4mHihtOGbx6jnCredFX,172.048,audio_features,-6.348,0,0.151,0.0789,0.831,0.739,0.643,0.0706,0.0,2011
0UAEHlFR79k9CJvknSGUNf,124.811,audio_features,-7.325,0,0.108,0.0492,0.651,0.862,0.918,0.0287,1.15e-06,2011
5Iuqf7d8G5SAvuKY7MKHbd,129.971,audio_features,-4.606,0,0.0394,0.375,0.572,0.59,0.823,0.00191,0.0,2011
0LB3XEhlEemMDjmEQwRJ3c,119.979,audio_features,-5.469,0,0.0376,0.0706,0.889,0.714,0.897,0.0126,0.901,2011
7iBSkXB0pTvZasOLf0Qxk9,89.013,audio_features,-12.637,1,0.0299,0.124,0.431,0.555,0.257,0.892,1.42e-06,2011
42d65HLPpUBlMaKeaMt3FX,87.481,audio_features,-4.121,0,0.231,0.271,0.489,0.67,0.887,0.146,0.0,2011
1bjTEsJdDdbuA5JsdRRxhP,143.917,audio_features,-9.515,1,0.0568,0.126,0.0965,0.658,0.381,0.0915,0.00721,2011
0MbcutYUIQAtgtlLRHS6Cl,97.946,audio_features,-4.548,1,0.0257,0.0986,0.461,0.626,0.813,0.177,0.00065,2011
3sbcAG3y97g63yDSVMf38o,107.295,audio_features,-30.666,0,0.0417,0.0828,0.0313,0.158,0.00832,0.569,0.816,2011
37WtwAa4PzRprHMp7Esdds,91.154,audio_features,-18.344,0,0.0342,0.0927,0.252,0.436,0.101,0.919,0.391,2011
6RGGOBfNQLOvQhyl1oG2oD,122.115,audio_features,-14.65,1,0.0349,0.109,0.203,0.539,0.241,0.882,0.00413,2011
54CS1nBt6zyxEiUWORTXmz,128.123,audio_features,-16.171,0,0.0449,0.0935,0.789,0.684,0.31,0.816,0.000525,2011
6PR3ZUCnxtQTEu30qgZLwT,65.243,audio_features,-17.378,1,0.0396,0.093,0.0781,0.459,0.112,0.974,0.939,2011
1ZyudLFv35SRvY5SvTZqJx,102.01,audio_features,-12.692,1,0.112,0.505,0.801,0.711,0.543,0.412,0.0,2011
2yBz1hupoOBncorzuKcJ2z,77.528,audio_features,-9.998,0,0.0921,0.219,0.112,0.257,0.443,0.49,0.00049,2011
3DzlR0kXE6shimFVhSwI4A,172.106,audio_features,-6.113,0,0.367,0.383,0.608,0.655,0.794,0.0935,3.57e-05,2011
2FD2StPTst6uMJF7cHBbP0,85.973,audio_features,-26.324,0,0.0338,0.141,0.0352,0.487,0.00692,0.988,0.95,2011
41CEgIkbJyBDCdLT3hRU2a,139.817,audio_features,-6.494,1,0.0329,0.223,0.536,0.518,0.354,0.488,0.0,2011
2KufM8PiQY4i52XhRL96Fd,122.658,audio_features,-12.626,1,0.0662,0.0757,0.755,0.813,0.406,0.0203,0.392,2011
2zpWbK58RhiLysM201bT3W,105.007,audio_features,-6.613,1,0.0383,0.228,0.876,0.745,0.715,0.0493,0.0,2011
4rdPNHlIYUbSfa4iuQ7ccz,143.067,audio_features,-4.991,0,0.164,0.138,0.46,0.694,0.674,0.202,1.22e-05,2011
3pEZ2qP6CZzoE7htp2ZZBe,122.973,audio_features,-6.436,1,0.0372,0.177,0.521,0.814,0.727,0.116,0.0,2011
6WMqBpW8oKyTRE0GSOyyAa,97.67,audio_features,-5.21,1,0.328,0.095,0.663,0.617,0.823,0.0635,0.0,2011
3tyPOhuVnt5zd5kGfxbCyL,127.963,audio_features,-6.34,0,0.0916,0.223,0.444,0.719,0.847,0.00201,0.0204,2011
1JkhKUXAoNivi87ipmV3rp,96.01,audio_features,-6.626,0,0.0315,0.134,0.697,0.742,0.728,0.00962,3.73e-05,2011
6lmMjq57ysbPyknJZjKuWI,147.995,audio_features,-5.638,1,0.221,0.302,0.275,0.425,0.804,0.0633,0.0178,2011
5QzPYn26g8EU2JiaG6bYV3,104.966,audio_features,-8.003,0,0.0283,0.0963,0.176,0.353,0.539,0.326,0.00141,2011
3N9TNua9TzoyeVukrTBFZv,135.113,audio_features,-13.923,1,0.0314,0.101,0.412,0.373,0.263,0.857,0.000411,2011
3qytQlsWcXeVQ2gR2mx8VI,141.558,audio_features,-9.065,0,0.363,0.298,0.415,0.525,0.718,0.198,0.0,2011
1IUtgwxLYzDVd41EgbKUjX,150.001,audio_features,-5.318,0,0.0639,0.434,0.407,0.575,0.911,0.306,0.0,2011
4Jv7lweGIUOFQ7Oq2AtAh9,121.974,audio_features,-5.796,0,0.0428,0.0839,0.306,0.786,0.696,0.0234,0.0019,2011
2u9VGZmVz7Rm01SfDgzcfA,136.732,audio_features,-26.804,1,0.0406,0.104,0.0338,0.279,0.0292,0.987,0.902,2011
4Ai0ANRDYwx6mCD4Uty1WS,110.008,audio_features,-4.547,1,0.0391,0.468,0.474,0.443,0.865,0.00724,0.000116,2011
26rzYxyfEcuAfga8ZtPt64,140.065,audio_features,-6.142,1,0.148,0.0838,0.408,0.81,0.577,0.00941,3.58e-06,2011
0Ft6hwGWdCdujdK6TOfBV7,77.748,audio_features,-4.558,1,0.0524,0.146,0.392,0.705,0.75,0.0632,0.0,2011
3DBFOXJKitLKUjlyOCX7ow,67.9,audio_features,-11.297,0,0.0823,0.185,0.67,0.51,0.537,0.533,0.0,2011
7jeOETwLUP84mPQzxlD5nh,135.919,audio_features,-7.945,1,0.0365,0.199,0.633,0.431,0.678,0.7,6.37e-06,2011
3fDsErbmOD3TuaSDuxSXav,158.119,audio_features,-6.973,1,0.0279,0.107,0.141,0.566,0.507,0.535,0.00619,2011
2vBiZ7nBe0OqTZKWGP0s4K,136.004,audio_features,-4.395,1,0.032,0.0859,0.404,0.508,0.832,0.000372,0.0,2011
5yhw9YeXOh3kYCn2NII9bW,115.952,audio_features,-8.384,1,0.0593,0.218,0.688,0.6,0.649,7.76e-05,0.14,2011
1SNUI5uJQhPobHP7A4dnmH,115.014,audio_features,-6.727,1,0.0373,0.174,0.962,0.706,0.571,0.784,3.49e-05,2011
02FuO3zDHGFAz0yP7HHGvy,145.111,audio_features,-3.809,0,0.184,0.0649,0.374,0.637,0.985,0.00988,0.00857,2011
6haHIyPMUnVCZn6pHpyzM8,160.011,audio_features,-6.201,1,0.123,0.08,0.158,0.434,0.984,0.000178,0.000226,2011
0x335qdLBS6o30hYdc8h2I,150.011,audio_features,-6.005,1,0.218,0.0956,0.683,0.814,0.782,0.0227,0.00167,2011
1KDYN3odJHnj9pqGHN3FVs,129.774,audio_features,-6.591,1,0.0929,0.456,0.643,0.488,0.909,0.0011,1.02e-05,2011
1yqMgZNrevsWMLWfO2PRp5,137.978,audio_features,-7.072,1,0.0375,0.33,0.0948,0.43,0.74,0.0212,0.00165,2011
2sYUGgzQfHQ6lOWzbrny8Z,82.918,audio_features,-3.303,1,0.317,0.446,0.338,0.405,0.889,0.0922,0.0,2011
7qekEQyGFRim7qNhxzkaLo,85.986,audio_features,-6.348,1,0.0257,0.0969,0.325,0.494,0.556,0.433,0.0,2011
66b3krwHwKrKwVOOHkZXXv,117.444,audio_features,-3.231,1,0.103,0.163,0.919,0.874,0.683,0.37,0.0,2011
4TBtGrMgUYH7D5Tf5HLvyz,173.537,audio_features,-5.631,0,0.211,0.0784,0.927,0.631,0.696,0.578,0.0,2011
42EMFjvFtOki8MA0JNZqVK,83.066,audio_features,-5.495,0,0.227,0.102,0.353,0.523,0.742,0.0697,0.0,2011
5i7fZq3chLyCHo3VeB6goD,115.785,audio_features,-3.657,0,0.227,0.0812,0.55,0.429,0.948,0.00711,0.0148,2011
79t5XYhIMyZPOVyKVSJxM2,175.101,audio_features,-3.529,1,0.0906,0.18,0.477,0.39,0.986,0.000303,0.00011,2011
3RmoC2E0YqBDUepn8KDxhb,92.014,audio_features,-3.836,1,0.0265,0.139,0.677,0.655,0.79,0.193,0.0,2011
4Xy8Puv18tPae91K8rxZt1,120.015,audio_features,-6.688,0,0.0348,0.23,0.964,0.858,0.666,0.641,0.000152,2011
0MteK167vtyb6hoJNC3Uz3,126.266,audio_features,-7.456,0,0.0393,0.402,0.533,0.619,0.781,0.0245,0.000293,2011
1N2fNKIlJJ6PQgcVD1GrBP,89.963,audio_features,-4.735,1,0.0276,0.0925,0.38,0.536,0.664,0.482,0.0,2011
3zWC1keGhHYD7omS4If9TD,92.904,audio_features,-16.207,1,0.0296,0.118,0.065,0.564,0.2,0.885,0.941,2011
1XpYodsD36XN7ygcdF7mJJ,84.996,audio_features,-9.918,1,0.0367,0.18,0.407,0.642,0.289,0.669,0.0,2011
5tZmLjU4vhPlJb12IweZuB,161.792,audio_features,-5.033,1,0.396,0.192,0.324,0.42,0.744,0.398,8.54e-06,2011
1d1FNmfO3dFlH8873yNFX3,73.566,audio_features,-35.45,1,0.0482,0.0739,0.036,0.0694,0.00525,0.972,0.00751,2011
7DhSMsvYduvpvWaTBC2HMH,105.533,audio_features,-3.475,0,0.236,0.673,0.504,0.445,0.885,0.0294,0.0,2011
5pmL3RzOy3IvGFaSDi4hZL,128.053,audio_features,-3.243,1,0.0423,0.0698,0.608,0.606,0.883,0.00872,0.0,2011
39QLrOG0qA6ASfkqPZ3yIw,140.967,audio_features,-7.329,1,0.0523,0.0576,0.769,0.817,0.562,0.0341,9.98e-06,2011
3vu8NXAryXrNG8ICj71Buq,140.022,audio_features,-3.185,1,0.061,0.0988,0.51,0.689,0.858,0.00129,0.0,2011
4I58RPHVzDldHfK3t5HiZA,114.964,audio_features,-3.255,1,0.108,0.466,0.54,0.643,0.954,0.00528,0.0,2011
35KiiILklye1JRRctaLUb4,147.969,audio_features,-14.52,1,0.0302,0.126,0.147,0.374,0.304,0.943,0.298,2011
3dhvQUA0NyrAea4vQ7X6Gn,91.039,audio_features,-6.502,1,0.128,0.0877,0.619,0.634,0.716,0.0341,0.0,2011
3l6lmZCaZdnc90MI2BktqP,81.076,audio_features,-8.614,1,0.29,0.0537,0.682,0.727,0.781,0.103,0.0,2011
2Lo2BWhhlZSJds2yBhxoet,130.028,audio_features,-4.452,1,0.13,0.376,0.362,0.746,0.853,0.00285,0.0,2011
0RdUX4WE0fO30VnlUbDVL6,103.929,audio_features,-4.916,0,0.0294,0.103,0.0783,0.282,0.605,0.0047,0.00144,2011
7569Hbv0FUS7vjkdGvdgeZ,140.02,audio_features,-3.374,0,0.0422,0.0606,0.143,0.527,0.819,0.00298,0.000152,2011
5PEleSkK4p4E1sx3x7cOLt,167.995,audio_features,-4.316,1,0.144,0.196,0.808,0.615,0.811,0.0188,0.0,2011
6bGDr2wSAAuVvVWhMzax7w,75.49,audio_features,-4.526,1,0.0428,0.0764,0.32,0.456,0.916,0.00106,0.00114,2011
2kN05N1AQQplsgFweFAqYb,135.3,audio_features,-4.428,1,0.0304,0.205,0.215,0.531,0.664,0.000261,0.0,2011
0N9sBJBig8ToeFflB5KdsB,178.78,audio_features,-1.986,1,0.11,0.442,0.883,0.371,0.86,0.646,0.0,2011
0EH7sgeiFqDa3eS7ieW2zs,133.946,audio_features,-4.274,0,0.0328,0.0981,0.936,0.742,0.879,0.0696,7.17e-06,2011
1csPfS6y1zVsZx7SbXJDXJ,144.782,audio_features,-3.813,1,0.0558,0.233,0.571,0.427,0.951,0.000516,0.00428,2011
65hRZOQkVjmBdusz1N7aOv,126.879,audio_features,-7.598,1,0.0474,0.0759,0.4,0.507,0.665,0.0144,0.0,2011
1ncSAZD0bzvU3cu0uPLbWd,152.058,audio_features,-9.92,1,0.035,0.11,0.43,0.447,0.557,0.35,0.0145,2011
0FnugIN4Slm0weQqL8OXEM,113.99,audio_features,-3.088,1,0.0335,0.0888,0.868,0.667,0.855,0.000249,0.0479,2011
6Xe9wT5xeZETPwtaP2ynUz,125.99,audio_features,-6.573,0,0.0358,0.34,0.353,0.602,0.834,0.0297,0.887,2011
10ps1I1sIMRNZW11eceN7W,90.038,audio_features,-4.203,1,0.0308,0.279,0.479,0.62,0.852,0.0108,4.94e-06,2011
4UUf48kLSSO3fLL0lYkfoe,129.088,audio_features,-2.463,0,0.116,0.129,0.948,0.764,0.906,0.216,0.0,2011
3xXKwkmkrpZmGpIof83xbE,153.055,audio_features,-5.472,0,0.0525,0.124,0.26,0.485,0.776,0.00225,0.000102,2011
4RjHalDdUreXDJSJLo44lK,118.116,audio_features,-6.679,1,0.0341,0.0439,0.916,0.769,0.536,0.119,0.0,2011
6oyJip5XQHRqcsy6hOTqw3,129.95,audio_features,-4.047,1,0.0444,0.114,0.553,0.588,0.698,0.00197,8.01e-05,2011
2YvWonOJesvP0yu9IFJY7S,169.97,audio_features,-6.062,1,0.0436,0.227,0.0669,0.411,0.89,0.0617,0.127,2011
7nm6DlSzzJTH1rk2e6EgJz,116.885,audio_features,-9.407,0,0.0278,0.111,0.361,0.689,0.369,0.693,0.00236,2011
0Z3AGsU11hASarHrOPLUn9,62.494,audio_features,-7.095,0,0.0505,0.0718,0.299,0.614,0.532,0.395,0.0,2011
6lV8cAancMB859zfBUqpPZ,115.927,audio_features,-5.187,1,0.0322,0.289,0.374,0.614,0.354,0.903,0.0,2011
27H8WsrkD5catdc3a2fCLV,167.995,audio_features,-3.997,1,0.049,0.02,0.902,0.541,0.889,0.00642,1.71e-05,2011
0YywjDvFudcaHG74NuWISy,73.254,audio_features,-9.001,0,0.0296,0.092,0.153,0.407,0.308,0.778,1.46e-05,2011
5qaLfqAUiqvsoL0l4T05Yx,58.534,audio_features,-5.6,0,0.0379,0.0477,0.211,0.368,0.781,0.00913,0.000308,2011
5ilbsx6qkdgTZLptWIvXEV,140.001,audio_features,-4.754,1,0.0637,0.159,0.77,0.613,0.917,0.000398,9.69e-06,2011
2UpIPk8SGn02aqZCfOEXcW,117.882,audio_features,-7.448,1,0.0284,0.755,0.162,0.53,0.455,0.535,6.88e-06,2011
61Qah5aEk9024AEaXCgXtN,142.995,audio_features,-6.028,0,0.0318,0.0828,0.204,0.642,0.768,0.000457,0.0,2011
1BeNZQORyV0jEF2toAmrsA,99.989,audio_features,-5.209,0,0.0318,0.201,0.474,0.56,0.64,7.32e-05,0.00699,2011
3u1Er1rkjn1oSz1xdZH3ZD,113.017,audio_features,-4.289,0,0.0601,0.442,0.725,0.641,0.967,0.0483,0.000276,2011
3FPUFltTjg6ClUL2wr9ux6,118.005,audio_features,-7.503,0,0.212,0.0649,0.786,0.716,0.811,0.0328,0.000517,2011
48kwdkeHEJEuMzcKklPv5b,133.998,audio_features,-4.351,1,0.165,0.413,0.55,0.6,0.877,0.00213,0.0,2011
13VDHbpoKlRhtgUaWTE2Ld,100.014,audio_features,-5.941,1,0.275,0.204,0.719,0.879,0.83,0.0289,0.131,2011
2VhJ4nrPorAbySEgO4V0BS,83.0,audio_features,-7.231,1,0.0249,0.716,0.5,0.627,0.476,0.132,0.0147,2011
39FFlqltctkj6vkIcVgkec,111.555,audio_features,-7.812,1,0.033,0.121,0.256,0.578,0.178,0.946,8.65e-06,2011
5pIn0ZiclQOMzoFUlgDY0f,89.051,audio_features,-7.003,0,0.174,0.146,0.663,0.745,0.572,0.705,0.0,2011
00h6syYCxPKVsInPHXhdZ1,171.341,audio_features,-3.437,1,0.038,0.164,0.551,0.332,0.837,0.000324,0.0,2011
7sRXhReWmJF5pqyg3uUTES,140.033,audio_features,-6.276,1,0.033,0.161,0.266,0.519,0.419,0.457,0.0,2011
1pzJboOZaDNwshBnOlNh3a,148.363,audio_features,-7.344,1,0.0295,0.0661,0.268,0.365,0.382,0.382,5.08e-06,2011
4iD3msRl5hJUBEtrQwnR4k,129.944,audio_features,-4.435,0,0.084,0.0809,0.603,0.735,0.699,0.121,2.82e-05,2011
0qdnPX9umHlQBQuv2sYZlo,164.022,audio_features,-6.312,1,0.272,0.148,0.828,0.677,0.716,0.0367,0.0,2011
3DZWeyhRmXMMV9cCKlXrXY,119.947,audio_features,-10.958,1,0.043,0.0952,0.97,0.902,0.393,0.838,1.54e-06,2011
7toIqSTfa9Phsmu2hKwTyx,139.888,audio_features,-14.423,1,0.335,0.459,0.556,0.777,0.111,0.414,0.0,2011
79h4OJFMZKpndzg02bFYTx,166.427,audio_features,-10.31,1,0.0326,0.0799,0.434,0.496,0.338,0.937,0.00241,2011
6d3q0F9VNtdxQUTVlRcet6,93.643,audio_features,-8.469,0,0.23,0.113,0.632,0.667,0.677,0.659,1.4e-05,2011
6gSKswfcoWvaadqvuMF3Y7,93.933,audio_features,-5.428,1,0.0397,0.0983,0.318,0.529,0.83,0.0211,0.0,2011
3uVsdnIglL7aTjm8X08J0M,159.908,audio_features,-7.045,0,0.086,0.0754,0.728,0.706,0.57,0.0225,0.0,2011
1QixTwDZCcfBzA7QMyont0,111.132,audio_features,-4.168,1,0.0649,0.0582,0.438,0.529,0.92,2.87e-05,0.00202,2011
1KedGIK1fpqpl56GkW5VgB,115.0,audio_features,-5.341,1,0.0521,0.0765,0.558,0.664,0.852,0.00109,0.0,2011
2KA3lvDwQQiyvuJJvzifGL,121.965,audio_features,-4.688,1,0.0885,0.166,0.341,0.6,0.614,0.00669,0.0,2011
5eOmhymcp3AisKPVAytrs6,88.124,audio_features,-5.217,1,0.28,0.111,0.597,0.736,0.892,0.619,1.14e-06,2011
3bijXxtDKq8QuU9up2CoMB,166.148,audio_features,-5.628,1,0.125,0.072,0.835,0.596,0.719,0.565,6.31e-05,2011
3Ra4rkq1ExwPXwrPQeHBWg,72.93,audio_features,-28.663,1,0.0469,0.0775,0.0278,0.179,0.048,0.889,0.974,2011
42BAwiGC1egjbiJ6y512Tz,125.203,audio_features,-8.484,1,0.029,0.112,0.189,0.304,0.379,0.912,0.025,2011
2zg6o6EaLEAG7mLklXl6Ip,105.005,audio_features,-11.949,1,0.0523,0.24,0.383,0.747,0.369,0.736,6.42e-06,2011
1tCdXIAdRx5CvilfUpCNuU,113.34,audio_features,-9.262,1,0.0329,0.363,0.218,0.43,0.457,0.813,3.98e-05,2011
5vSqkO8k4lrXPj2xlYL4br,156.974,audio_features,-8.819,0,0.136,0.0964,0.499,0.695,0.768,0.00137,0.0,2011
7a9EoyKfRjz7lOW43Z8ZRW,93.011,audio_features,-7.373,1,0.0275,0.338,0.433,0.543,0.674,0.000666,4.78e-05,2011
3Rh3zDYanZFHaeXFT4Asps,81.101,audio_features,-6.277,0,0.266,0.143,0.409,0.273,0.762,0.0728,0.0,2011
4qyfir5Yr7nfo05g6cyFMT,156.643,audio_features,-15.736,1,0.0384,0.364,0.177,0.367,0.189,0.889,0.428,2011
3wxgj5N8ZKoZWHDw6FJUf2,137.232,audio_features,-8.388,1,0.033,0.13,0.299,0.576,0.355,0.439,4.55e-05,2011
04BSvYghzdxjSJNpee36er,164.999,audio_features,-2.599,0,0.119,0.371,0.374,0.413,0.969,2.87e-05,0.000753,2011
4wOQ8upbW1GzHCWjPlISKP,125.833,audio_features,-9.271,0,0.033,0.079,0.218,0.414,0.295,0.846,0.0,2011
7wtyoTQXrHkHj1iOyUJ33B,119.97,audio_features,-1.541,0,0.0696,0.402,0.696,0.758,0.944,0.0949,6.49e-06,2011
6BrBmkdx076OXG7BalDQhR,160.132,audio_features,-6.091,0,0.0457,0.0988,0.489,0.517,0.801,0.019,0.0,2011
5soIZB93fAOG11xJ7OQKrx,151.18,audio_features,-7.13,0,0.297,0.0934,0.292,0.546,0.891,0.0587,5.95e-05,2011
652xAJOQTkyKf7z6YaI1bf,173.036,audio_features,-35.166,1,0.0649,0.0981,0.243,0.227,0.009,0.995,0.856,2011
2krJlC7MXXpOdPipgc0TaS,87.858,audio_features,-5.042,1,0.0497,0.31,0.539,0.464,0.889,0.0389,0.0272,2011
3cUxncrTWSA9lhlQbuIwUY,77.53,audio_features,-8.523,1,0.0332,0.161,0.774,0.58,0.682,0.0792,0.0316,2011
0c3yfC8zMRJGvmqphczhZb,157.012,audio_features,-5.013,1,0.039,0.118,0.503,0.473,0.833,0.00369,0.0,2011
4hNouIhwvI8FKeEMeWEvbg,123.93,audio_features,-5.33,1,0.0465,0.0695,0.38,0.443,0.477,0.691,0.0,2011
2HbKqm4o0w5wEeEFXm2sD4,71.994,audio_features,-7.355,1,0.122,0.224,0.344,0.716,0.531,0.0703,0.0,2012
